product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
,,,,,,,"1,540","👍【USB C TO USB ADAPTER】-This is a USB C FEMALE to USB MALE adapter, used to turn all you USB-A ports of laptops, chargers or other devices into a USB-C port. Gives you the ability to connect USB-C peripherals to devices with USB-A ports.|👍【HIGH-SPEED-TRANSMISSION 】 Supports Single-side USB 3.0 (USB 3.1 Gen 1) 5GB/s superspeed data transfer. Please note that this USB to USB C Adapter only supports single-sided 5Gbps high-speed transmission. The Type-C female port allows you to switch between USB 3.1 speed and USB 2.0 speed with a simple flip of the Type C plug. Now you can enjoy unparalleled transmission quality from your devices!|👍【DATA SYNC AND CHARGING】USB 3.0 (USB 3.1 Gen 1)port, up to 3A, enables up to sync and display movies or music in real time thanks to a 5Gbps transfer speed, approx 10x than USB 2.0; Also, you can edit video in camera directly via port instead of downloading files|👍【SUPERRIOR DURABILITY】Made of Premium aluminum alloy housing with specular precision process, enables plug in/out again and again. Tested and inspected meet USB Standards, fit for USB 3.0 / USB 2.0 devices, built-in 56KΩ pull-up resistor protects your devices from damage. Internal PCMA adopts EMI proof process, more stable performance.|👍【 EASY OPERATION AND PORTABILITY】-Easy to use,just PLUG and PLAY, no driver required. This USB C TO USB 3.0 adapter has the advantages of SIMPLE STRUCTURE ultra COMPACT,LIGHTWEIGHT and PORTABILITY, small enough to leave it in the USB port or anywhere in your package, take it anywhere you want!","AFA6YM4NTFRGHHKYN5U7HUYEVSUA,AEB3EVUTQCHIE3PGITWK72Q6EKTA,AENDMMCGUEYDYJTVD5GZ7VWYOALQ,AGYTNS7EN2WZ2WQGLKN74NA75PNA,AFXQSIUT7B2DVWYGONQGEGVMGFTA,AGBSRQCSUBTYN644BB4FVJBC6RCA,AGK2AGWUMBCU5TCFIZSFDJORZH5A,AG6DLOLZYH4E5ZATU7HOAK4REHSA","Abhi_K,Amazon Customer,Swap,shivam,Abhinav Singh,Pulkit Bhardwaj,Minoy C Mathews,ADITYA SINGH",,,"Using it to connect my type C Plantronic headphones to Dell laptop and it’s working fine.,We like this product it is just amazing,support good charging speed.,Nice,Small yet very good accessory for the car. It is very small in size and becomes a part of the car interior.There is no lag in supplying the power and gives an ease to connect phone with USB C type on a USB A port.If you are looking for a good converter then this is it.,Annoying advertisement of asking you to give 5 star rating is in the packaging box of this product.,It is very helpful in charging phones in old cars.  I am using an old car and it only has USB -B Ports. And I am using it for some power banks also...,I had an unused cable c to lightning port but was not being used. I ordered this product and it turn out to be miracle for me now i can use my unused cable with this product. GOOD PRODUCT 👍👍",,
B0BBMPH39N,"Amazon Basics Magic Slate 8.5-inch LCD Writing Tablet with Stylus Pen, for Drawing, Playing, Noting by Kids & Adults, Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",₹289,,71%,4.1,,,"AEREPHGDEP7EUMBCNLBQ67GNJQMA,AHLOJPA3DIPNKLDZVAW5XBTCSA5Q,AEAEGYFLA2BDHDKFUFJYT535NYGA,AFAC52GQISXYJ5DL4YVQHXGSE4MA,AFHE2TI3W6OLWLYJHVQNAT3C5BUQ,AF3T7GA6HBAC7MHVNY3RBAHOEXJQ,AEOHQRCRMKHNGRQRBVRQJUV3UB3A,AHRD7JPBFXQ2S3VWIQRTIKHYK66Q",,,"I like to draw on it,Best  writing pad,Great for Noting or Doodling,Good to go,The pen is too flowy and the strokes are coming out a bit thick,Magic Slate 15-inch LCD Writing Tablet,The quality and build seems good so far.,Very useful product",,,
,"Zebronics ZEB-90HB USB Hub, 4 Ports, Pocket Sized, Plug & Play, for Laptop & Computers",Computers&Accessories|Accessories&Peripherals|USBHubs,₹179,₹499,,3.4,"9,385",,,,"R2OTWTVJ7UBDIL,R3I2UK18RSKIIX,R3F9R8G9YHTF6,R2KV2L7KD9GGXJ,R3HJSJJMUWOH8Y,ROTCPLKO6UKDA,R3QONJCF8NKEWD,R1FEIDBQF2KF9N",,"Quality of the material is not that good. If it falls then it will break in parts easily but overall it is easy to use and speed of the ports is fast.,Manufacturing quality is quite poor. Even a small movement can cause the second device to get unplugged from the USB port, which is not at all strong.,Its  cheap on multiple levels, first ad foremost money wise and then most importantly quality wise. Used it for 2 weeks and the casing came off and i cant seem to click it back into place, it works(for the time being) so im just waiting for it to die now. but for 180 rupees what else can we expect.,Built in quality is not so good, it's very sensitive,,It is not tiny, but small enough not to clutter my desk. Cord length of about 1.25 to1.5 ft is nice. USB ports work well. The only negative point that is glaring is the poor finish. However, for the price, a good buy,https://m.media-amazon.com/images/I/719wdleO76L._SY88.jpg,Packaging was damaged, seems to be a some one has used and returned this item.",,https://www.amazon.in/Zebronics-ZEB-90HB-Pocket-Laptop-Computers/dp/B097JQ1J5G/ref=sr_1_174?qid=1672903004&s=computers&sr=1-174
B07YY1BY5B,,,"₹1,499",,,4.0,"92,588",,,,"R2IUZKZ2BFCQPB,RS3FCMS4SCQ6V,R1DKS4CX2ELE9L,R2O8KBZUC4EB8A,RNT0QZ6SRDN5V,R3H9YQ6S3H3GLL,R3W56W4AW11KW1,RPJ5DDRIN3STD","nice product,Great watch,Ok ok,Nice 👍,Thik thak,Avarage,Smart watch,They can improve more","I really like this product. Gifted to my sister, and she likes it,Great ⌚,Good product,Nice 👍,Thik hai,In this price range it's ok product,Color so nice..I loved it,Need some more features:(",,
B08VRMK55F,"Zebronics Zeb Buds C2 in Ear Type C Wired Earphones with Mic, Braided 1.2 Metre Cable, Metallic Design, 10mm Drivers, in Line Mic & Volume Controller (Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",,,43%,3.4,,"Metallic Design, Sturdy Built|Comfortable Fit|Extra Ear tips|Compatible with Phone, Tablet, Audio Devices with Type C Input Port","AFSM3ANFFBHN7NCB3JYF4RZ7YQAQ,AE67ZNU72JW5PJQHCXBG7SZX63SQ,AEWHCRZOB4UBLIBAN2HJSXDEGPBQ,AEQNCSQJK3ZBHTJ7M2ID6FLUA2CA,AEFDI2YRIMBNCPVHEGTCZ3EEJJBQ,AGS3WLGMF7WWDCLGJSVULWUNPLFQ,AEF4AQOCIUBZ2YYY25OWVB42GTKQ,AFDU4WS7SYXWPP3Y7OSPKXRJUB4A",,"R14UKNZTUGMLYJ,R1W6GXERH9XYVJ,R2XFIAZAPHYP3B,R2NKYQY8W7X4HQ,R1JJLPIVVGYYVD,R34HN1WQOVXABP,R1CFS1H3NYJT22,R2LARKDVN5VEA6","Dissapointed in the microphone,Overall Good product in budget,don't buy for calling purpose..,Gets the job done,Good,Value for money,One side stopped working in 2 months,Very average sounding earphones",,,https://www.amazon.in/Zeb-Buds-C2-Controller-Blue/dp/B08VRMK55F/ref=sr_1_176?qid=1672903004&s=computers&sr=1-176
,,,₹599,,,4.3,"15,790","Compatibility: Redgear A15 is compatible with PCs, laptops, notebooks and other devices with a similar input.|Multi Programmable Buttons: The Redgear A15 is designed with multi programmable buttons and also has durable and semi honeycomb design for a better grip.|Upto 6400 DPI: With Redgear A15 you can experience a DPI change of upto 6400|RGB Lighting: A15 comes equipped with customizable RGB mode|Other Features: It comes with a gaming grade sensor for quick movements and reflexes. It also has extra durable switches and enhanced build quality to increase the durability of the mouse.",,,,"Very good mouse Under 500,pretty good gaming mouse,very good in this budget,Really comfortable,good mouse just plug and play,Good enough,Best budget gaming mouse,Too big too hold, but you will get around it.",,https://m.media-amazon.com/images/I/31luFfya0kL._SX300_SY300_QL70_FMwebp_.jpg,
B08SCCG9D4,"JBL Commercial CSLM20B Auxiliary Omnidirectional Lavalier Microphone with Battery for Content Creation, Voiceover/Dubbing, Recording (Black,Small)",,₹949,,,,,,,,,,,https://m.media-amazon.com/images/I/41U9-x0JGPL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/JBL-Commercial-Omnidirectional-Microphone-Recording/dp/B08SCCG9D4/ref=sr_1_179?qid=1672903004&s=computers&sr=1-179
B0972BQ2RS,,,,,,,,"Fire-Boltt is India' No 1 Wearable Watch Brand Q122 by IDC Worldwide quarterly wearable device tracker Q122.【Bluetooth Calling Watch】- Fire-Boltt Ring bluetooth calling smart watch enables you to make and receive calls directly from your watch via the built-in speaker and microphone. This smartwatch features a dial pad, option to access recent calls & sync your phone’s contacts.;|【SPo2 & Heart Rate Tracking】 - The Smart watch tracks your real time Blood Oxygen Spo2 and has 24*7 Heart Rate Tracking. It also has Sleep and Fitness Tracking.; 【1.7 inch HD Full Touch】 - Industry Best Display of 1.7 Inches Size 【Full Metal Body with Changeable Strap】 - Sleek & Fashionable Metal Body best smart watch. The one-click control mode and honey comb menu helps you quickly navigate 【 Battery Life】- The watch can work for 24 Hours with Bluetooth Calling ( Normal Usage )*, 8 Days without Bluetooth Calling. System requirements: Bluetooth version 5.0 and above. IOS 7.0 and above, Android version 4.4 and above.|【Music Experience On The Go】 - Equipped with an inbuilt speaker, this smartwatch lets you play your favourite tracks on the Watch without having to take out your phone.|【Multiple Watch Faces & Smart Controls】 - The Smartwatch with call function has multiple Watch Faces. It has Smart controls like Weather Forecast, Alarm, Remote Control Camera. Get a 1-year assured warranty from FIRE-BOLTT|Clasp Type: Tang Buckle; Case Material Type: Stainless Steel; Included Components: 1u Smartwatch, 1u Charging Cable, 1u Manual; Compatible Devices: Smartphonetablet; Human Interface Input: Touch Screenbuttons; Band Material Type: Silicone|【How to activate Bluetooth Calling】- To enable Bluetooth Calling Function, first connect it to the compatible app. Once connected, manually go to the phone's Bluetooth settings and pair this smartwatch (Bluetooth Name: BSW005). Upon pairing, you will get a notification: Connected for calls and audio..Water resistance depth:1 meters",,,"R2WBBSKN8SRWUM,R1OG8IBJAU5BIT,R1QPUP4Q0343RD,RO0RSJKPHXH1A,R1B9XZHVQ5HH89,R329DLXLSGR4NS,R18BCRG4WYODGG,R3U7XXGC3DE0IB",,,,https://www.amazon.in/Fire-Boltt-Smartwatch-Monitoring-Continuous-BSW005/dp/B0972BQ2RS/ref=sr_1_180?qid=1672903004&s=computers&sr=1-180
,,,,,12%,,989,,,,,"Nice .,very good batteries received,Longtevity,Good product, Good seller,Reasonable pricing,I liked the package and product is very good,Good,Value for money",,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/517nCRsjYeL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Eveready-Alkaline-Batteries-1012-Battery/dp/B00ZRBWPA0/ref=sr_1_181?qid=1672903004&s=computers&sr=1-181
,,Electronics|Accessories|MemoryCards|MicroSD,,"₹2,900",54%,,,"Save time with card offload speeds of up to 190MB/s* powered by SanDisk QuickFlow Technology [128GB-1TB] (up to 170MB/s* for 64GB)|4K UHD-ready with UHS Speed Class 3 (U3) and Video Speed Class 30 (V30)|Rated A2 for faster loading and in-app performance|Capture fast-action photos or shoot 4K UHD video2 with write speeds of up to 90MB/s.* The SanDisk Extreme microSDXC UHS-I Card lets you shoot more, fast.|Built for and tested in harsh conditions: temperature-proof, waterproof, shockproof and X-ray proof",,,,"Good quality product, Best suitable storage for 4k videos,Perfect for nintendo switch oled,Best in the segmet...,Expensive,Product Is Good,Good,The delivered one was 90Mbps write property,Nice Write Speed But Read Speed Is not that much is giv..Read Speed goes to 90mbps Write 80to90mbps",,https://m.media-amazon.com/images/I/41O4rjSlneL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Extreme-microSD-Smartphones-Action/dp/B0B2DD66GS/ref=sr_1_182?qid=1672903004&s=computers&sr=1-182
,,Computers&Accessories|Accessories&Peripherals|USBHubs,,,,4.2,,,,,,"Value For Money But....,Compact and Budget friendly,Average,Nice product,Premium build but hoped it had more USB3.0,Decent product,Very useful for Mac users,Works fine with Macbook air M2","It is very good. Product Quality is decent but the only problem I m facing is that is incompatible with with my Tablet and My Mobile Phone.If it was Compatible it would be great and Sometimes it Just keep Disconnecting from the device. I don't know if it's my device or its the product anyways it's a good product to have all times.,Connecting pin was a bit tight to insert to my Macbook. Getting it for 399 from this brand is what made me order this. Go for it if you work only with usb devices. You can access 4 devices at a time but not sure about the speed while switchinf the windows. For now its quite okay to browse the files when one pen drive is connected.,USB port is somewhat not easy to plug. When connected to laptop its hard to remove it smoothly.,Served the purpose and delivered as marketed,I bought it for ₹451Overall 8/1010/10 Build- Sturdy and premium no doubt7/10 Functionality- 1 USB 3.0 Port (side one) & 3 USB 2.0(front 3)- My SSD gave 330ish MB/s Read/Write(seq) on the 3.0 Port (less for random read-write)- Same SSD gave 50ish(max) MB/s Read/Write(seq) on the 2.0 PortEven tho for me it is ok, they could've provided us with more high-speed ports(3.0),Cord is too short and price too high!,Bought this to use for connecting Mouse and Keyboard to my MacBook and have been using this for the last 6 months. Before buying this, i looked at multiple products at various price ranges. Finally, chose this product as this offers the brand assurance and is way cheaper compared to similar items from other reliable brands. So far, working really well 🙂,nice way to use usb-a devices on macbook air m2 in a cheap price",,https://www.amazon.in/Portronics-MPORT-Type-Ports-Transfer/dp/B09M869Z5V/ref=sr_1_183?qid=1672903004&s=computers&sr=1-183
,,,,,,,"30,469",Pocket Size Portable Bluetooth Speakers|5 hours Music Playtime Under Optimum Audio Settings and please ensure speaker is 100% charged before usage|Dual Equalizer Modes for Normal & Deep Bass Output|Wireless Bluetooth Streaming|Speakerphone. Frequency Response 180Hz - 20KHz. Signal to noise Ratio 70dB (Aux)|Voice Assistant Integration|Battery Size (mAh) 3.7V/480mAH with Charging Time 2.5 H @ 5V0.5A,,,"RELVLPI29SFMO,R36OP1C03QSZ5Y,R2NSFR0LROJK0S,R3BBTJD6N50F7O,R3E5KUVXIJ4N3T,R36Q3E93BNHP9F,RG44LYJXRFLJJ,R4NG5TLAQ0WZR","Best Speaker at low price,Good quality,Very small compared to price.,Pocket dynamite,Cute one,LOUD AND GOOD BLUETOOTH SPEAKER,Portable and good one,Superb yet portable speaker",,,https://www.amazon.in/Infinity-Fuze-Pint-Portable-Wireless/dp/B07W6VWZ8C/ref=sr_1_184?qid=1672903004&s=computers&sr=1-184
B07Z1X6VFC,"AirCase Protective Laptop Bag Sleeve fits Upto 13.3"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty",,,,55%,4.4,,,,,,,"The cover comes up with good foam on both of sides enough to protect the laptop. It's good for as it says 13"" inch laptops. I don't know about the water resistance but except that it is good.,Average quality,Product quality is good, value for money but packaging was not good, they folded while packing. you can see mark on product added image.,a bit bigger for mac m1 but overall the product is goodprice should be around 500 max,Good Product,Built quality of product is excellent,Love the quality and overall look of the Laptop sleeve! It has got a sleek & minimalistic look.,Has a god soft side from inside and protects the Mac well",,
